"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x618f5275a7b40760eb6cffb3249fc52fbed9bce5981ebe23aa9d1ee5d2c11210","1617902115","2021-04-08 17:15:15","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x167f0451eb899af5922034a40d548351dfd2f7e7","188.405502704554285624","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x6cdbd5a9261d4c642ab0dfe4b0979d55736954f2a9c1c5486de8139b7745da2c","1617902693","2021-04-08 17:24:53","0x167f0451eb899af5922034a40d548351dfd2f7e7","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","376.811005409108571248","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x6cdbd5a9261d4c642ab0dfe4b0979d55736954f2a9c1c5486de8139b7745da2c","1617902693","2021-04-08 17:24:53","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","83.339081329696545412","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x15075491a623355fdf68f1608c3ccb82416cb6750b0746df40a1a607e53739e0","1617903364","2021-04-08 17:36:04","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","62.35","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x15075491a623355fdf68f1608c3ccb82416cb6750b0746df40a1a607e53739e0","1617903364","2021-04-08 17:36:04","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","281.988691220082910219","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xf4d47800995ce1dfebfa7719e6cbb6039d437cdcdfcf40f68bc20e94fe4c484d","1617903658","2021-04-08 17:40:58","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","12.450207233997636711","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf4d47800995ce1dfebfa7719e6cbb6039d437cdcdfcf40f68bc20e94fe4c484d","1617903658","2021-04-08 17:40:58","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x795177241ff8836e188c6cda429b338839679a63","55.461510246277525301","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xabcbdb2cf6d7d0ac7018d1f5bec5c85ee406431a478ff517d0eb7a215ace20f4","1617909026","2021-04-08 19:10:26","0x830603d6f813f50d09fb04aa68cb36acaf11133f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0.5","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xabcbdb2cf6d7d0ac7018d1f5bec5c85ee406431a478ff517d0eb7a215ace20f4","1617909026","2021-04-08 19:10:26","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","2.219307584971047505","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x37aca6612f0f73a7a89b45249f0337d45eaef71574a1a08e2cd50c468b4e5a8f","1617909071","2021-04-08 19:11:11","0x830603d6f813f50d09fb04aa68cb36acaf11133f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0.5","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x37aca6612f0f73a7a89b45249f0337d45eaef71574a1a08e2cd50c468b4e5a8f","1617909071","2021-04-08 19:11:11","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","2.218862050018207647","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xf365c7b446d8c050720366f624c829d2e521e81802c405dc2d812e737ee1b381","1617909948","2021-04-08 19:25:48","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","100","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf365c7b446d8c050720366f624c829d2e521e81802c405dc2d812e737ee1b381","1617909948","2021-04-08 19:25:48","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","435.43569424583286017","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xe5ad2dc8789358fc26a40300f576ac95e5b77d71b35a353b344c97e2ed39873b","1617910926","2021-04-08 19:42:06","0x2bd0a3cc38f50909163bfe1e3269e63caad4d50f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","3","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xe5ad2dc8789358fc26a40300f576ac95e5b77d71b35a353b344c97e2ed39873b","1617910926","2021-04-08 19:42:06","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x2bd0a3cc38f50909163bfe1e3269e63caad4d50f","12.798054899106943228","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xed5c96a7e072b1ad71eb636e7bc913802464d67397b71864cf78fd4d2f7eca52","1617924058","2021-04-08 23:20:58","0xa14dd52106abc9fb12ada0e8d7bdebe95943f831","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","11.415702232044408916","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xed5c96a7e072b1ad71eb636e7bc913802464d67397b71864cf78fd4d2f7eca52","1617924058","2021-04-08 23:20:58","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","48.513287366245243308","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x4374b5813912b7b03b034238d627d43d80f4e1fd2379b637e7cc536e225b2a1b","1617930675","2021-04-09 01:11:15","0x795177241ff8836e188c6cda429b338839679a63","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","55.461510246277525301","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x4374b5813912b7b03b034238d627d43d80f4e1fd2379b637e7cc536e225b2a1b","1617930675","2021-04-09 01:11:15","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","12.981514104429326422","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x036a8b43ea5f9a46638e9e7331c9b384df0a3e376e0165e83a625227d141ee7b","1617931293","2021-04-09 01:21:33","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","108.135905268714763929","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x036a8b43ea5f9a46638e9e7331c9b384df0a3e376e0165e83a625227d141ee7b","1617931293","2021-04-09 01:21:33","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xe19985486f04eaf3099227aca9d28bef753c305e","451.721646751303159083","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x3d52cbdf7acf9305c7660261d516d97d1700826238977caef2bd3117c7b3c55f","1617982995","2021-04-09 15:43:15","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","13.033811162156684336","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x3d52cbdf7acf9305c7660261d516d97d1700826238977caef2bd3117c7b3c55f","1617982995","2021-04-09 15:43:15","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x6707e41735f64216e58921ddd98de890d571e90f","53.177470013168672002","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x0ec9ec1d180934b1f01807916ab3343b930515d94325f9da8a8d2f3f5502400d","1617983430","2021-04-09 15:50:30","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","24.993571738105270749","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x0ec9ec1d180934b1f01807916ab3343b930515d94325f9da8a8d2f3f5502400d","1617983430","2021-04-09 15:50:30","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x4d44158a45c13be3c7c69cea94f42f32a98b9087","101.231147911555438371","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x5d68b1a3e09e1036d91e5c59fc7def3b8183a916159905b8b8fa92e586d6e0ba","1617984774","2021-04-09 16:12:54","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","129.349318346010755618","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x5d68b1a3e09e1036d91e5c59fc7def3b8183a916159905b8b8fa92e586d6e0ba","1617984774","2021-04-09 16:12:54","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xd3e5abc3e04a9510db74615a005149884532c32f","508.814359129676524054","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x73d61db57cc36a7a7a46809a591492c81b84fc452cc28c979069b14dc5b7490e","1617984828","2021-04-09 16:13:48","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","226.543806587896282962","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x73d61db57cc36a7a7a46809a591492c81b84fc452cc28c979069b14dc5b7490e","1617984828","2021-04-09 16:13:48","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xd3e5abc3e04a9510db74615a005149884532c32f","834.345455547771763836","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x19758ea33c850f581a4cd401d6841c004ddc9da476d34d593b3bced11991f5c2","1617985227","2021-04-09 16:20:27","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","78.082765911889893601","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x19758ea33c850f581a4cd401d6841c004ddc9da476d34d593b3bced11991f5c2","1617985227","2021-04-09 16:20:27","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x4e29d8f92c3c00f3fd03d2fc25cf73680b33adef","272.090757746774408265","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x091b1e4fe4205edebe4e88f911e0d3b8c5ed8119840cff46552405b83d183347","1617985233","2021-04-09 16:20:33","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","54.650352978978572524","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x091b1e4fe4205edebe4e88f911e0d3b8c5ed8119840cff46552405b83d183347","1617985233","2021-04-09 16:20:33","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xcfd63197d764cd70d07bb607e6367ae0e869badd","15.794972001693574238","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x81e1987a2c0f0076e17fc10021030deeceb182218c2e2185fe7c30aff3deb150","1617985263","2021-04-09 16:21:03","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","129.545708948585494747","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x81e1987a2c0f0076e17fc10021030deeceb182218c2e2185fe7c30aff3deb150","1617985263","2021-04-09 16:21:03","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xd3e5abc3e04a9510db74615a005149884532c32f","437.6545879744723137","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x01b58dbd3f16e707629cf10ba5bd5549abb8b20e3bdb83605f0c11ecc468db70","1617985305","2021-04-09 16:21:45","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","105.379220129217967583","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x01b58dbd3f16e707629cf10ba5bd5549abb8b20e3bdb83605f0c11ecc468db70","1617985305","2021-04-09 16:21:45","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xd3e5abc3e04a9510db74615a005149884532c32f","341.786058827477533709","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x954e24efd9c1cc27cd1ad3c73630b3823e0f67bab83085c3db49a94c8ba83c67","1617985356","2021-04-09 16:22:36","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","250.171967680616562604","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x954e24efd9c1cc27cd1ad3c73630b3823e0f67bab83085c3db49a94c8ba83c67","1617985356","2021-04-09 16:22:36","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","764.363748162729699451","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xc21f0d675cfc2f6f874b1003e5d0e0623f20814537999148db6096d805017ab4","1617985368","2021-04-09 16:22:48","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","57.994446459407965927","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xc21f0d675cfc2f6f874b1003e5d0e0623f20814537999148db6096d805017ab4","1617985368","2021-04-09 16:22:48","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","19.647292018033084555","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x2501a48ea99d2bdec5fc9e881e07bcfd53e847cdc0224203e0b7546b83e07c96","1617985374","2021-04-09 16:22:54","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","35.884648990753085477","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x2501a48ea99d2bdec5fc9e881e07bcfd53e847cdc0224203e0b7546b83e07c96","1617985374","2021-04-09 16:22:54","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x2669c4ea042252d3882124ac20c7dbfae62c659f","105.223198687221023998","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xee85dda081d6b75cc57387dbaeb31d4d4f37f685a9b83b00e64eb4a6a764d4e0","1617985374","2021-04-09 16:22:54","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","250.266099270850674936","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xee85dda081d6b75cc57387dbaeb31d4d4f37f685a9b83b00e64eb4a6a764d4e0","1617985374","2021-04-09 16:22:54","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","701.044152761926753551","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xeeb5aff0eed52263a6c91b2de29aba9103a332ad399cf09e45c3bbec9b773f00","1617985380","2021-04-09 16:23:00","0x2669c4ea042252d3882124ac20c7dbfae62c659f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","105.117975488533802974","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xeeb5aff0eed52263a6c91b2de29aba9103a332ad399cf09e45c3bbec9b773f00","1617985380","2021-04-09 16:23:00","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","38.664072797958061388","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf92a2edcf64f8be4d109000f9b5cce09a281afc1d8b7f49a829362b461a17623","1617985413","2021-04-09 16:23:33","0xb3c4217ab2b265bf8c69718d280e3708b5e50577","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","216.071687349196748599","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf92a2edcf64f8be4d109000f9b5cce09a281afc1d8b7f49a829362b461a17623","1617985413","2021-04-09 16:23:33","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","569.339256305867512369","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x0728d1e898ec6592f6708796af95613cd7a05068d584bee097e662df48e7e0cd","1617985419","2021-04-09 16:23:39","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","48.902752160814164317","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x0728d1e898ec6592f6708796af95613cd7a05068d584bee097e662df48e7e0cd","1617985419","2021-04-09 16:23:39","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xa14dd52106abc9fb12ada0e8d7bdebe95943f831","19.058360925896163881","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x95de338a16cd242cae9e51342c96c4683ec24397fe1edb9c5804ddaf3abb0a5e","1617985446","2021-04-09 16:24:06","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","150.073030557299495592","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x95de338a16cd242cae9e51342c96c4683ec24397fe1edb9c5804ddaf3abb0a5e","1617985446","2021-04-09 16:24:06","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","376.059340331776750882","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x8e498d9944dd6d3afdf8b1084fe4b54f06dd400641e27ee5cd9b7f795d7316f4","1617985533","2021-04-09 16:25:33","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","215.957450603288482602","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x8e498d9944dd6d3afdf8b1084fe4b54f06dd400641e27ee5cd9b7f795d7316f4","1617985533","2021-04-09 16:25:33","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","512.544540912056114736","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xdfef21a40d193e17b42ad4110f88641e9102dd2761b68278975dbbfc9012d1e5","1617985563","2021-04-09 16:26:03","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","50.027278744062512366","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xdfef21a40d193e17b42ad4110f88641e9102dd2761b68278975dbbfc9012d1e5","1617985563","2021-04-09 16:26:03","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x15a70c4791b580b8549ad24913a095cfb945ff99","114.200422556356232104","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x711f3ab2abeab1c2408a9d1abba090286d60f684549ebcb2c40afa410691dcdf","1617985569","2021-04-09 16:26:09","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","39.907604306349368576","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x711f3ab2abeab1c2408a9d1abba090286d60f684549ebcb2c40afa410691dcdf","1617985569","2021-04-09 16:26:09","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","17.494204467032687392","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x74040fe0295eda1e6d3f0f31bfeb92604a031a9e7c10586e978625028e87466b","1617985973","2021-04-09 16:32:53","0x4e29d8f92c3c00f3fd03d2fc25cf73680b33adef","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","272.090757746774408265","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x74040fe0295eda1e6d3f0f31bfeb92604a031a9e7c10586e978625028e87466b","1617985973","2021-04-09 16:32:53","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xb3c4217ab2b265bf8c69718d280e3708b5e50577","116.9726382168971865","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xdf244e78e1ff848a37268a0a101464c97191ac4b738ac01e6560f6489458e56a","1617986504","2021-04-09 16:41:44","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","19.960096858553706878","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xdf244e78e1ff848a37268a0a101464c97191ac4b738ac01e6560f6489458e56a","1617986504","2021-04-09 16:41:44","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xfbcd0c6c906485d5c3527188bab3dd21fdfbbb05","46.900450619966019255","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd282bbbbc570b0aa1b2b5e787dd0dccaa2d3443f7fca8a897792c7e5ed04d23d","1617986591","2021-04-09 16:43:11","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","435.38461190701121632","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd282bbbbc570b0aa1b2b5e787dd0dccaa2d3443f7fca8a897792c7e5ed04d23d","1617986591","2021-04-09 16:43:11","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","180.222683382953140129","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xeff3b6d0616dec29d35eaeead6978c91f4b5cdd12e6b40c1e2c7dde256073b72","1617986780","2021-04-09 16:46:20","0xfbcd0c6c906485d5c3527188bab3dd21fdfbbb05","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","15.759294465020120807","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xeff3b6d0616dec29d35eaeead6978c91f4b5cdd12e6b40c1e2c7dde256073b72","1617986780","2021-04-09 16:46:20","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xb3c4217ab2b265bf8c69718d280e3708b5e50577","6.345406818865621322","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x59a8c9904045d12a90d2d06abbd1731a0c51c668b14195156b87d860fcc2d17c","1617987264","2021-04-09 16:54:24","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","857.19","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x59a8c9904045d12a90d2d06abbd1731a0c51c668b14195156b87d860fcc2d17c","1617987264","2021-04-09 16:54:24","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","327.851786243620876848","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x22984d36a4b24f57f06244f284b7ca0bf514a237880593d9b5d633f4c8f9c470","1617987950","2021-04-09 17:05:50","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","17.692258369994506412","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x22984d36a4b24f57f06244f284b7ca0bf514a237880593d9b5d633f4c8f9c470","1617987950","2021-04-09 17:05:50","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xe45a989f4f768ffd1ec7e40b23930bbc08806bee","48.32661155583294853","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x3bbb2d668e3d6ead9888e1112ce458e3224232f429db3cbb90f150fa7c096aca","1617988133","2021-04-09 17:08:53","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","1,055.56","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x3bbb2d668e3d6ead9888e1112ce458e3224232f429db3cbb90f150fa7c096aca","1617988133","2021-04-09 17:08:53","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","363.866731415767077879","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x4e4d2ce27b96aee606087e49165a90f53fb2629f3d24f3dabd82efb04651483e","1617988133","2021-04-09 17:08:53","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","23.261554917746385172","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x4e4d2ce27b96aee606087e49165a90f53fb2629f3d24f3dabd82efb04651483e","1617988133","2021-04-09 17:08:53","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","71.026419123970354789","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd42f75cf6beacf2d482b0a5b3cba6fe4af19b9aa6d4f9dbf9903a5e478ee8ad9","1617988631","2021-04-09 17:17:11","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","816.03","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd42f75cf6beacf2d482b0a5b3cba6fe4af19b9aa6d4f9dbf9903a5e478ee8ad9","1617988631","2021-04-09 17:17:11","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","255.851315914725327064","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xaea275a6d8cdca41cb6871bc28d2121fa8954067e5b9100f63303591292a504c","1617989174","2021-04-09 17:26:14","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","799.94","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xaea275a6d8cdca41cb6871bc28d2121fa8954067e5b9100f63303591292a504c","1617989174","2021-04-09 17:26:14","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","230.503089624940200034","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x83668b1a6c3555135c935bf46ae881b29de11828b95f44e3061bdfddd49d9e95","1617989174","2021-04-09 17:26:14","0xa8125c8b6bc20245c9082c708bd4d61677718dfb","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","17.564366879873257901","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
